experiment,sequence,status,reused,runtime_sec,jm,jr,psnr,ssim,mask_pairs_used,frame_pairs_used,output_dir,output_video,log_path,error
sam3_diffueraser,goat,ok,False,100.407,0.15176987729887112,0.17777777777777778,,,90,,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/goat,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/goat/part3_inpainted.mp4,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/logs/sam3_diffueraser/goat.log,
sam3_diffueraser,hike,ok,False,155.922,0.6989521832183081,1.0,,,80,,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/hike,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/hike/part3_inpainted.mp4,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/logs/sam3_diffueraser/hike.log,
sam3_diffueraser,hockey,ok,False,149.034,0.8392785273139137,1.0,,,75,,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/hockey,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/hockey/part3_inpainted.mp4,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/logs/sam3_diffueraser/hockey.log,
sam3_diffueraser,horsejump-high,ok,False,159.385,0.9230314717942164,1.0,,,50,,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/horsejump-high,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/horsejump-high/part3_inpainted.mp4,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/logs/sam3_diffueraser/horsejump-high.log,
sam3_diffueraser,horsejump-low,ok,False,174.474,0.8634816013437672,1.0,,,60,,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/horsejump-low,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/horsejump-low/part3_inpainted.mp4,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/logs/sam3_diffueraser/horsejump-low.log,
sam3_diffueraser,kite-surf,ok,False,126.834,0.6729812826174953,1.0,,,50,,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/kite-surf,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/kite-surf/part3_inpainted.mp4,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/logs/sam3_diffueraser/kite-surf.log,
sam3_diffueraser,kite-walk,ok,False,163.083,0.5737731742589203,1.0,,,80,,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/kite-walk,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/kite-walk/part3_inpainted.mp4,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/logs/sam3_diffueraser/kite-walk.log,
sam3_diffueraser,libby,ok,False,86.77,0.0,0.0,,,49,,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/libby,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/libby/part3_inpainted.mp4,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/logs/sam3_diffueraser/libby.log,
sam3_diffueraser,lucia,ok,False,141.522,0.8553773598054821,1.0,,,70,,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/lucia,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/lucia/part3_inpainted.mp4,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/logs/sam3_diffueraser/lucia.log,
sam3_diffueraser,mallard-fly,ok,False,155.132,0.8790119058363653,1.0,,,70,,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/mallard-fly,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/mallard-fly/part3_inpainted.mp4,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/logs/sam3_diffueraser/mallard-fly.log,
sam3_diffueraser,mallard-water,ok,False,155.487,0.9301390581399829,1.0,,,80,,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/mallard-water,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/mallard-water/part3_inpainted.mp4,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/logs/sam3_diffueraser/mallard-water.log,
sam3_diffueraser,motocross-bumps,ok,False,185.349,0.9336067499224187,1.0,,,60,,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/motocross-bumps,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/motocross-bumps/part3_inpainted.mp4,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/logs/sam3_diffueraser/motocross-bumps.log,
sam3_diffueraser,motocross-jump,ok,False,120.827,0.8871480864468072,1.0,,,40,,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/motocross-jump,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/motocross-jump/part3_inpainted.mp4,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/logs/sam3_diffueraser/motocross-jump.log,
sam3_diffueraser,motorbike,ok,False,122.459,0.9147375054003346,1.0,,,43,,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/motorbike,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/motorbike/part3_inpainted.mp4,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/logs/sam3_diffueraser/motorbike.log,
sam3_diffueraser,paragliding,ok,False,84.676,0.035110609985528875,0.0,,,70,,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/paragliding,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/paragliding/part3_inpainted.mp4,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/logs/sam3_diffueraser/paragliding.log,
sam3_diffueraser,paragliding-launch,ok,False,152.673,0.5808283028233113,0.65,,,80,,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/paragliding-launch,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/paragliding-launch/part3_inpainted.mp4,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/logs/sam3_diffueraser/paragliding-launch.log,
sam3_diffueraser,parkour,ok,False,189.097,0.9619068941264198,1.0,,,100,,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/parkour,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/parkour/part3_inpainted.mp4,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/logs/sam3_diffueraser/parkour.log,
sam3_diffueraser,rhino,ok,False,139.293,0.3695104467870659,0.4222222222222222,,,90,,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/rhino,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/rhino/part3_inpainted.mp4,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/logs/sam3_diffueraser/rhino.log,
sam3_diffueraser,rollerblade,ok,False,71.573,0.9389724074868742,1.0,,,35,,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/rollerblade,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/rollerblade/part3_inpainted.mp4,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/logs/sam3_diffueraser/rollerblade.log,
sam3_diffueraser,scooter-black,ok,False,203.034,0.42847058759476675,0.4418604651162791,,,43,,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/scooter-black,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/scooter-black/part3_inpainted.mp4,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/logs/sam3_diffueraser/scooter-black.log,
sam3_diffueraser,scooter-gray,ok,False,256.079,0.7987150232018732,0.92,,,75,,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/scooter-gray,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/scooter-gray/part3_inpainted.mp4,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/logs/sam3_diffueraser/scooter-gray.log,
sam3_diffueraser,soapbox,ok,False,105.046,0.0,0.0,,,99,,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/soapbox,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/soapbox/part3_inpainted.mp4,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/logs/sam3_diffueraser/soapbox.log,
sam3_diffueraser,soccerball,ok,False,79.19,0.5895245660573994,0.6666666666666666,,,48,,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/soccerball,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/soccerball/part3_inpainted.mp4,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/logs/sam3_diffueraser/soccerball.log,
sam3_diffueraser,stroller,ok,False,181.023,0.47715916494428623,0.13186813186813187,,,91,,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/stroller,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/stroller/part3_inpainted.mp4,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/logs/sam3_diffueraser/stroller.log,
sam3_diffueraser,surf,ok,False,84.068,0.035092206216431124,0.03636363636363636,,,55,,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/surf,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/surf/part3_inpainted.mp4,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/logs/sam3_diffueraser/surf.log,
sam3_diffueraser,swing,ok,False,125.908,0.814799172728014,1.0,,,60,,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/swing,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/swing/part3_inpainted.mp4,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/logs/sam3_diffueraser/swing.log,
sam3_diffueraser,tennis,ok,False,116.399,0.8768145849916014,1.0,,,70,,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/tennis,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/tennis/part3_inpainted.mp4,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/logs/sam3_diffueraser/tennis.log,
sam3_diffueraser,train,ok,False,224.46,0.946193748542794,1.0,,,80,,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/train,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/experiments/sam3_diffueraser/train/part3_inpainted.mp4,/home/user/AIAA3201_project/outputs/davis_sam_ablation_suite/logs/sam3_diffueraser/train.log,
